Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Priority,Shipping_Cost,Customer_Tenure,Marketing_Channel,Product_Rating,Return_Status,Payment_Method,Shipping_Delay,Profit_Margin,Discount_Reason
CA-2014-102652,06-04-14,12-04-14,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0,9.3312,Critical,2.26,Returning,Referral,3,No,Cash On Delivery,6,48,No Discount
US-2015-120957,07-12-15,07-12-15,Same Day,KH-16690,Kristen Hastings,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208,Medium,0.66,Returning,Email,1,No,Credit Card,0,48,No Discount
CA-2014-120278,07-11-14,12-11-14,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708,Medium,1.18,New,Email,5,No,Upi,5,26,No Discount
CA-2017-165757,22-06-17,28-06-17,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,Low,1.33,Returning,Direct,3,Yes,Credit Card,6,7.5,Promo
CA-2014-130092,11-01-14,14-01-14,First Class,SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814,High,1.37,New,Social Media,4,No,Credit Card,3,31,No Discount
CA-2017-140844,19-06-17,23-06-17,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0,10.312,High,11.6,Returning,Direct,3,No,Credit Card,4,10,No Discount
CA-2017-105487,08-10-17,14-10-17,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,1,0.2,11.6091,Low,9.17,New,Ads,1,No,Net Banking,6,11.25,Promo
CA-2016-123932,06-09-16,12-09-16,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584,2,0.2,37.0782,Medium,34.11,Returning,Ads,4,Yes,Net Banking,6,11.25,Promo
CA-2016-149195,05-09-16,07-09-16,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,8,0.2,5.3352,High,2.22,Returning,Social Media,2,No,Cash On Delivery,2,33.75,Promo
US-2017-159562,09-09-17,15-09-17,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156,Medium,1.58,Returning,Email,5,No,Net Banking,6,47,No Discount
CA-2015-137512,07-05-15,12-05-15,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722,Low,23.98,Returning,Email,5,No,Cash On Delivery,5,-12.85714286,Bulk Deal
CA-2015-146262,02-01-15,09-01-15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,Medium,9.9,Returning,Direct,3,No,Net Banking,7,5,Promo
CA-2016-125738,15-10-16,21-10-16,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0,32.936,Critical,9.55,Returning,Ads,4,No,Upi,6,46,No Discount
CA-2014-125171,03-09-14,03-09-14,Same Day,AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0,7.056,Low,1.84,Returning,Ads,2,No,Cash On Delivery,0,49,No Discount
CA-2017-137449,29-06-17,30-06-17,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992,3,0.32,-96.4704,Low,48.75,Returning,Unknown,5,No,Cash On Delivery,1,-23.52941176,Bulk Deal
US-2016-163881,24-11-16,30-11-16,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.752,6,0.2,210.594,Critical,97.03,Returning,Referral,1,No,Cash On Delivery,6,12.5,Promo
CA-2017-169012,10-07-17,14-07-17,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0,10.8966,Critical,2.82,Returning,Email,4,No,Net Banking,4,26,No Discount
CA-2016-165827,04-11-16,09-11-16,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Miami,Florida,33180,South,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,50.496,6,0.2,8.2056,Low,5.01,New,Email,3,No,Cash On Delivery,5,16.25,Promo
US-2014-147774,20-01-14,26-01-14,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67.194,1,0.7,-51.5154,Low,8.6,Returning,Ads,3.297297297,No,Credit Card,6,-76.66666667,Clearance
CA-2016-113341,25-11-16,29-11-16,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,90032,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3,0.2,19.4352,Low,15.96,New,Social Media,1,No,Upi,4,10,Promo
CA-2016-121370,14-11-16,19-11-16,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48.576,3,0.2,9.7152,Low,2.72,Returning,Social Media,4,No,Credit Card,5,20,Promo
CA-2017-131282,05-02-17,08-02-17,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.992,4,0.8,-426.986,Low,13.41,New,Social Media,3,Yes,Credit Card,3,-175,Clearance
CA-2015-114468,23-08-15,23-08-15,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10.368,2,0.2,3.6288,Medium,1.5,Returning,Email,3,No,Upi,0,35,Promo
CA-2014-159681,07-12-14,13-12-14,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,4,0,48.5392,Medium,8.57,Returning,Direct,1,No,Cash On Delivery,6,46,No Discount
CA-2016-134789,08-04-16,15-04-16,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,30,6,0,14.4,Low,3.64,Returning,Social Media,4,No,Net Banking,7,48,No Discount
CA-2015-144288,25-12-15,31-12-15,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9.216,4,0.2,3.3408,Low,0.76,Returning,Ads,3,No,Net Banking,6,36.25,Promo
CA-2016-169215,14-07-16,18-07-16,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,Auburn,New York,13021,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,29.61,9,0,13.3245,Medium,2.33,Returning,Email,3,No,Credit Card,4,45,No Discount
CA-2017-103415,03-12-17,08-12-17,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,2,0.6,-14.2716,Low,1.64,Returning,Ads,2,No,Upi,5,-105,Clearance
CA-2017-107167,10-06-17,14-06-17,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8,0.2,84.22,Medium,81.73,New,Referral,2,No,Cash On Delivery,4,6.25,Promo
US-2014-102631,13-12-14,17-12-14,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,-42.4926,Critical,13.86,Returning,Social Media,3,No,Net Banking,4,-45,Clearance
CA-2014-113579,13-12-14,15-12-14,Second Class,KD-16345,Katherine Ducich,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,90.24,6,0,41.5104,Low,6.43,Returning,Direct,4,Yes,Cash On Delivery,2,46,No Discount
CA-2014-130421,03-03-14,07-03-14,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,3,0.8,-459.6072,Critical,23.6,New,Direct,4,No,Credit Card,4,-260,Clearance
CA-2014-107594,02-07-14,06-07-14,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746,Low,5.86,Returning,Social Media,3.377358491,No,Credit Card,4,27,No Discount
CA-2014-139598,26-12-14,31-12-14,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.552,2,0.2,8.1552,Low,9.86,New,Direct,1,No,Credit Card,5,10,Promo
CA-2016-166275,24-10-16,24-10-16,Same Day,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,1,0,85.9957,Low,14.21,Returning,Referral,3,No,Upi,0,43,No Discount
US-2014-120313,31-10-14,02-11-14,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.584,2,0.2,8.2782,Low,8.47,Returning,Direct,4,No,Upi,2,11.25,Promo
US-2014-157385,23-11-14,25-11-14,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1,0,6.2979,High,2.09,Returning,Ads,3.410714286,No,Net Banking,2,21,No Discount
CA-2017-106180,18-09-17,23-09-17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,Critical,17.55,Returning,Direct,5,Yes,Credit Card,5,48,No Discount
CA-2017-131828,11-02-17,13-02-17,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679,High,7.79,New,Referral,2,No,Upi,2,8.75,Promo
CA-2015-120915,28-09-15,03-10-15,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142,Medium,45.49,New,Ads,2,No,Credit Card,5,29,No Discount
CA-2017-159226,25-04-17,27-04-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90008,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,0.15,28.4102,Critical,49.57,New,Referral,3,No,Cash On Delivery,2,8.235294118,Promo
CA-2017-136448,16-09-17,18-09-17,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.444,2,0.7,-2.7552,High,0.27,Returning,Ads,4,No,Cash On Delivery,2,-80,Clearance
CA-2015-162950,28-06-15,03-07-15,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.6932,High,69.08,Returning,Social Media,3,No,Credit Card,5,-78,Clearance
CA-2017-140781,03-08-17,07-08-17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655,Medium,5.86,Returning,Direct,1,No,Upi,4,18.75,Promo
CA-2017-143665,26-04-17,01-05-17,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,3,0,9.3564,High,1.03,New,Direct,4,No,Upi,5,46,No Discount
CA-2016-137043,23-12-16,25-12-16,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0,166.1004,High,3.645,Returning,Referral,1,No,Credit Card,2,29,No Discount
CA-2014-159800,28-11-14,01-12-14,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0,11.7936,High,4.39,Returning,Direct,4,No,Net Banking,3,27,No Discount
CA-2017-138422,23-09-17,26-09-17,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026,Medium,1.52,Returning,Direct,5,No,Upi,3,36.25,Promo
US-2017-158218,12-05-17,15-05-17,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99,Critical,11.51,Returning,Direct,3,No,Net Banking,3,-12.5,Promo
CA-2015-161627,06-07-15,11-07-15,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,High,23.1,New,Social Media,5,No,Cash On Delivery,5,-10,Promo
US-2016-152051,25-06-16,29-06-16,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882,Low,44,New,Referral,3,No,Upi,4,-4.285714286,Bulk Deal
CA-2017-118213,05-11-17,07-11-17,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1,0,2.0286,Critical,0.47,Returning,Referral,4,No,Upi,2,46,No Discount
CA-2014-142510,22-12-14,29-12-14,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4,0.2,44.9616,Low,16.73,Returning,Ads,2,No,Net Banking,7,36.25,Promo
CA-2015-125234,27-11-15,01-12-15,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3,0,53.4954,High,9.31,New,Direct,4,No,Upi,4,47,No Discount
US-2014-109456,16-10-14,17-10-14,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,3,0.2,5.0232,Critical,1.87,New,Direct,4,No,Upi,1,35,Promo
CA-2017-110443,21-11-17,25-11-17,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,1,0.2,103.9992,High,129.71,Returning,Direct,5,No,Credit Card,4,10,Promo
CA-2017-130148,24-09-17,28-09-17,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19,Low,0.48,Returning,Referral,2,No,Net Banking,4,30,No Discount
US-2014-112914,25-09-14,30-09-14,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724,2,0.8,-4.3584,Medium,0.34,Returning,Direct,5,No,Net Banking,5,-160,Clearance
CA-2017-167913,30-07-17,03-08-17,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0,85.904,Low,20.14,Returning,Referral,1,No,Net Banking,4,26,No Discount
CA-2015-163965,20-11-15,27-11-15,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,17.44,2,0.2,1.308,Critical,1.68,Returning,Email,4,No,Credit Card,7,7.5,Promo
CA-2017-102218,02-09-17,04-09-17,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,Colorado,80525,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474,Low,1.29,Returning,Direct,2,No,Cash On Delivery,2,33.75,Promo
CA-2017-104080,08-03-17,15-03-17,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,0.2,64.2,High,22.49,New,Direct,4,No,Credit Card,7,37.5,Promo
CA-2017-111374,24-02-17,28-02-17,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.7996,Medium,0.34,New,Referral,3,No,Net Banking,4,-76.66666667,Clearance
CA-2017-129294,16-03-17,21-03-17,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0,80.6312,Medium,21.22,Returning,Social Media,1,No,Credit Card,5,26,No Discount
CA-2017-101581,22-10-17,27-10-17,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513,Medium,17.58,Returning,Ads,4,No,Upi,5,-68,Clearance
CA-2016-132549,25-11-16,30-11-16,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,0,19.8072,High,6.09,Returning,Ads,5,No,Cash On Delivery,5,27,No Discount
CA-2014-131947,17-09-14,22-09-14,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,5,0.2,13.078,Low,5.89,Returning,Direct,5,No,Net Banking,5,32.5,Promo
CA-2014-103429,30-05-14,01-06-14,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,464,5,0,134.56,Medium,68.21,New,Referral,5,No,Net Banking,2,29,No Discount
US-2016-148803,11-12-16,11-12-16,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,33030,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3,0.2,7.4571,Critical,7.31,New,Email,4,No,Credit Card,0,8.75,Promo
CA-2017-121300,29-09-17,29-09-17,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,15.552,3,0.2,5.4432,Low,5.98,Returning,Referral,5,Yes,Cash On Delivery,0,35,Promo
CA-2016-129196,01-11-16,07-11-16,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794,High,3.98,Returning,Referral,5,No,Net Banking,6,26.25,Promo
US-2017-118038,09-12-17,11-12-17,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,Low,1.25,New,Referral,3,No,Credit Card,2,-60,Clearance
CA-2015-122259,31-10-15,04-11-15,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036,Critical,6.26,New,Referral,3,Yes,Cash On Delivery,4,30,No Discount
CA-2016-119123,13-03-16,18-03-16,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,92503,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194,Critical,6,Returning,Social Media,4,No,Credit Card,5,37.5,Promo
CA-2014-125150,16-05-14,23-05-14,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466,Critical,33.87,Returning,Social Media,4,No,Net Banking,7,7.5,Promo
US-2014-146353,14-10-14,16-10-14,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4,0,11.0016,Low,1.49,Returning,Email,4,No,Credit Card,2,48,No Discount
US-2014-124625,03-11-14,07-11-14,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.8937,High,7.79,Returning,Direct,4,No,Net Banking,4,21,No Discount
CA-2015-121608,03-09-15,05-09-15,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.5528,Low,16.11,Returning,Social Media,4,No,Net Banking,2,44,No Discount
CA-2016-131296,04-10-16,09-10-16,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372,Critical,35.17,Returning,Social Media,1,No,Cash On Delivery,5,-10,Bulk Deal
US-2014-100853,14-09-14,19-09-14,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,High,2.42,New,Social Media,4,No,Upi,5,32.5,Promo
US-2015-117184,17-05-15,21-05-15,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,0.8,-49.92,Low,3.94,New,Ads,3,No,Upi,4,-150,Clearance
CA-2016-161816,28-04-16,01-05-16,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,3,0.2,41.5773,Critical,47.71,Returning,Ads,2,No,Credit Card,3,11.25,Promo
CA-2017-107629,14-12-17,14-12-17,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,6,0.6,-292.9872,High,26.93,Returning,Email,4,No,Cash On Delivery,0,-110,Clearance
US-2015-166520,16-07-15,19-07-15,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9,10,0,191.968,Low,40,New,Email,5,No,Upi,3,32,No Discount
US-2017-147669,25-12-17,30-12-17,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,13.023,1,0.7,-10.4184,Critical,1.86,New,Direct,4,No,Cash On Delivery,5,-80,Clearance
CA-2017-106047,12-07-17,18-07-17,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,0.2,1.1925,High,0.55,Returning,Social Media,3,No,Net Banking,6,31.25,Promo
CA-2016-122903,27-05-16,29-05-16,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,144.12,3,0,69.1776,Critical,7.63,New,Referral,1,No,Cash On Delivery,2,48,No Discount
US-2014-154879,06-05-14,11-05-14,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,5.78,2,0,2.7166,Medium,0.59,Returning,Email,3,No,Upi,5,47,No Discount
